Lon,Lat,Clave,Edo,Est,Tmed
-104.3,19.06,CPMANZANILLOmar,COL,CapitanÌa de Puerto de Manzanillo Col. SEMAR*,28.5
-102.78,24.63,SJGDR,DGO,San Juan de Guadalupe Dgo.,27.7
-104.75,23.96,GVCDR,DGO,Presidente Guadalupe Victoria Dgo.,23.5
-104.67,24.03,DRGDR,DGO,Durango Dgo.,25.8
-104.12,24.44,CGVDR,DGO,Ciudad Guadalupe Victoria Dgo.,23.8
-104.78,24.52,CNTDR,DGO,Canatl·n Dgo.,24.9
-104.81,24.54,CBRDR,DGO,Caboraca Dgo.,21.4
-103.7,24.87,CNCDR,DGO,CuencamÈ Dgo.,27.2
-105.44,25.22,SACDR,DGO,SalomÈ Acosta Dgo.,24.5
-103.77,25.27,FZRDR,DGO,Francisco Zarco Dgo.,30.6
-103.52,25.53,CLRDR,DGO,Ciudad Lerdo Dgo.,28.7
-105.02,25.59,LCRDR,DGO,L·zaro C·rdenas Dgo.,27.4
-103.85,25.82,MPMDR,DGO,MapimÌ Dgo.,29.0
-104.93,26.24,VHGDR,DGO,Villa Hidalgo Dgo.,21.3
-105.51,26.45,VOCDR,DGO,Villa Ocampo Dgo.,26.3
-105.5,26.44,VILLAOCAMPO,DGO,Villa Ocampo Dgo. SMN*,24.7
-104.28,25.08,SLCDR,DGO,San Luis del Cordero Dgo.,27.3
-103.98,23.74,VGCDR,DGO,Vicente Guerrero Dgo.,22.1
-104.92,24.8,GUADR,DGO,GuatimapÈ Dgo.,23.7
-105.57,26.08,SRDDR,DGO,Sardinas Dgo.,20.4
-104.25,23.39,MICHILIA,DGO,La Michilia Dgo. SMN*,17.5
-105.47,24.19,LVEDR,DGO,Las Vegas Dgo. SMN*,18.9
-103.98,26.55,LAFLOR,DGO,La Flor de Jimulco Dgo. SMN*,28.8
-103.75,26.69,MAPIMI,DGO,MapimÌ Dgo. SMN*,29.4
-105.05,23.9,NAVDR,DGO,NavÌos Viejos Dgo.,17.9
-106.98,24.93,TMZDR,DGO,Tamazula Dgo.,31.8
-105.72,25.34,TLHDR,DGO,Observatorio de Tepehuanes Dgo.,23.5
-104.53,24.13,MMDO,DGO,Aeropuerto Internacional de Durango Dgo.*,23.1
-106.54,24.7,TDRDR,DGO,El Tule del Real Dgo.,33.4
-104.07,25.26,AM2DR,DGO,AgustÌn Melgar Dgo. SMN*,27.2
-102.78,24.64,SJGUADALUPE,DGO,San Juan de Guadalupe Dgo. SMN*,25.8
-104.6,24.09,DURANGOob,DGO,Observatorio de Durango Dgo. SMN*,25.3
-105.56,26.44,SGBDR,DGO,San Gabriel Dgo.,26.3
-104.68,23.87,SBYDR,DGO,Santiago Bayacora Dgo.,21.8
-104.05,23.62,SELDR,DGO,Santa Elena Dgo.,21.2
-103.96,24,FVLDR,DGO,Francisco Villa Dgo.,23.5
-105.72,25.34,TEPEHUANESob,DGO,Observatorio de Tepehuanes Dgo. SMN*,23.9
-102.78,24.56,TGRDR,DGO,El Tigre Dgo.,27.3
-103.44,26.11,THODR,DGO,Tlahualilo Dgo.,28.6
-103.35,24.47,SCLDR,DGO,Santa Clara Dgo.,24.3
-106.37,26.13,ROSDR,DGO,La Rosilla Dgo.,14.9
-104.66,24.2,PAGDR,DGO,PeÒa del Aguila Dgo.,23.3
-104.56,25.18,RDODR,DGO,Rodeo Dgo.,26.2
-103.77,25.27,CFRDR,DGO,CaÒÛn Fern·ndez hidromÈtrica de Francisco Zarco Dgo.,30.1
-105,25.61,PALDR,DGO,Palmito hidromÈtrica de L·zaro C·rdenas Dgo.,27.2
-104.11,25.23,NZSDR,DGO,Nazas Dgo.,28.8
-106.13,24.44,SJRDR,DGO,San JosÈ de los Reyes Dgo.,24.9
-104.49,26.23,DERDR,DGO,El Derrame Dgo.,29.4
-104.75,23.52,LBYDR,DGO,Las Bayas Dgo.,21.0
-100.52,18.08,AFIGR,GRO,AndrÈs Figueroa Gro.,29.5
-99.61,18.55,TAXGR,GRO,Taxco Gro.,21.0
-98.41,16.47,CNLGR,GRO,Cuajinicuilapa Gro.,28.1
-98.43,16.68,OMEGR,GRO,Ometepec Gro.,28.7
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,28.3
-99.91,16.85,ACAGR,GRO,Acapulco Gro.,27.7
-100.47,17.14,SJEGR,GRO,San JerÛnimo Gro.,28.7
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,24.8
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,28.1
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,26.4
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,22.7
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,26.0
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,23.8
-99.4,17.57,TXTGR,GRO,Tixtla Gro.,23.9
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,27.4
-99.18,17.61,CHLGR,GRO,Chilapa Gro.,21.9
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,14.4
-99.55,18.35,IGLGR,GRO,Iguala Gro.,26.5
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,27.8
-101,18.42,LCLGR,GRO,La Calera Gro.,23.5
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,21.5
-99.47,18.3,VTRGR,GRO,Valerio Trujano Gro.,27.9
-99.52,17.58,AERGR,GRO,Observatorio de Chilpancingo Aeropuerto Gro.,23.9
-98.49,17.9,XXHGR,GRO,Xochihuehuetl·n Gro.,26.9
-99.52,18.36,IGUALA,GRO,Iguala Gro. SMN*,27.6
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,23.1
-98.56,17.55,TLAPA,GRO,Tlapa Gro. SMN*,25.8
-100.66,18.35,CA2GR,GRO,Ciudad Altamirano Gro. SMN*,30.2
-98.5,16.66,QTZGR,GRO,Quetzala Gro.,27.7
-100.02,16.96,LDCGR,GRO,Laguna de Coyuca Gro.,26.8
-99.37,17.47,MCHGR,GRO,Mochitl·n Gro.,23.6
-99.93,17.6,YXTGR,GRO,Yextla Gro.,22.0
-98.51,17.62,IXTGR,GRO,Ixcateopan de Tlapa Gro.,24.1
-99.5,17.55,CHILPANCINGOob,GRO,Observatorio de Chilpancingo Gro. SMN*,23.9
-99.52,17.23,EOCGR,GRO,El Ocotito Gro.,23.7
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,24.8
-99.23,16.76,LASVIGASGRO,GRO,Las Vigas Gro. SMN*,28.4
-99.66,18.25,COCGR,GRO,Cocula Gro.,27.7
-98.58,17.77,AEROPISTASC,GRO,Aeropista Santa Cruz Gro. PC*,20.7
-99.91,16.82,ISLAROQUETAmar,GRO,Isla Roqueta Gro. SEMAR*,28.6
-101.46,17.61,MMZH,GRO,Aeropuerto Internacional de Ixtapa Zihuatanejo Gro.*,29.0
-101.47,21.07,COMGJ,GTO,Comanjilla Gto.,21.1
-101.22,21.48,SFEGJ,GTO,San Felipe Gto.,17.3
-100.36,20.2,CORGJ,GTO,Coroneo Gto.,17.0
-101.11,21.32,LQMGJ,GTO,La Quemada Gto.,18.9
-100.75,20.58,SMOGJ,GTO,San Miguel Octopan Gto.,20.0
-100.71,20.03,ACNGJ,GTO,Ac·mbaro Gto.,21.4
-100.67,20.06,SLSGJ,GTO,SolÌs Gto.,21.6
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,20.4
-100.89,20.22,SLVGJ,GTO,Salvatierra Gto.,20.8
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,20.9
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,22.6
-101.18,20.38,VDSGJ,GTO,Valle de Santiago Gto.,20.1
-101.54,20.45,ABSGJ,GTO,Abasolo Gto.,21.9
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,21.5
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,21.5
-100.96,20.49,CRTGJ,GTO,Cort·zar Gto.,22.5
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,23.1
-101.11,20.52,PERGJ,GTO,Pericos Gto.,21.5
-100.82,20.54,CLYGJ,GTO,Celaya Gto.,20.0
-100.68,20.53,AEGGJ,GTO,Apaseo el Grande Gto.,20.8
-100.58,20.55,AMCGJ,GTO,Ameche Gto.,20.5
-101.2,20.57,SLMGJ,GTO,Salamanca Gto.,21.9
-101.3,20.6,TEMGJ,GTO,TemascatÌo Gto.,22.1
-101.67,20.62,CRMGJ,GTO,Cuer·maro Gto.,22.3
-101.84,20.68,LADGJ,GTO,Las Adjuntas Gto.,21.4
-101.35,20.68,IRPGJ,GTO,Irapuato Gto.,23.2
-101.37,20.72,ECNGJ,GTO,El Conejo Gto.,21.8
-100.83,20.85,IALGJ,GTO,Ignacio Allende Gto.,18.9
-101.29,20.87,PRSGJ,GTO,La PurÌsima Gto.,22.1
-100.9,20.95,CSRGJ,GTO,Cinco SeÒores Gto.,20.8
-101.84,21.05,BRRGJ,GTO,El Barrial Gto.,22.2
-101.69,21.14,LENGJ,GTO,LeÛn Gto.,22.3
-101.68,21.17,EPLGJ,GTO,El Palote Gto.,22.8
-101.67,21.2,CSTGJ,GTO,Los Castillos Gto.,21.8
-100.09,21.3,XICGJ,GTO,Xich˙ Gto.,23.7
-101.48,21.65,OCMGJ,GTO,Ocampo Gto.,18.0
-100.88,20.4,LGVGJ,GTO,Presa la Gavia Gto.,19.7
-101.24,20.87,ECHGJ,GTO,El ChapÌn Gto.,21.3
-100.88,21.1,PNLGJ,GTO,PeÒuelitas Gto.,19.3
-99.83,21.32,SGORDAII,GTO,Sierra Gorda 2 Gto. SMN*,17.6
-101.27,21.01,GTOGJ,GTO,Observatorio de Guanajuato Gto.,21.8
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,19.9
-101.48,20.99,MMLO,GTO,Aeropuerto Internacional de Guanajuato Gto.*,21.9
-101.37,20.71,ANSGJ,GTO,Arandas Gto.,21.8
-100.67,20.05,SL2GJ,GTO,Solis Gto.,21.6
-100.82,20.85,PALGJ,GTO,Presa Allende Gto. SMN*,21.1
-101.25,21.02,GUANAJUATOob,GTO,Observatorio de Guanajuato Gto. SMN*,21.1
-101.36,20.28,LJIGJ,GTO,Las JÌcamas Gto.,21.8
-102,20.8,FRIAS,GTO,FrÌas Gto. ProtecciÛn Civil*,22.0
-101.54,20.45,ABASOLOPC,GTO,Abasolo Gto. CEPCGTO*,22.7
-100.64,20.21,ELMOROPC,GTO,El Moro Ac·mbaro Gto. CEPCGTO*,13.5
-100.61,20.46,APASEOPC,GTO,Apaseo el Alto Gto. CEPCGTO*,20.4
-101.5,21.01,SILAOPUERTOPC,GTO,Silao Puerto Interior Gto. CEPCGTO*,22.5
-100.15,21.14,TIERRABLANCAPC,GTO,Tierra Blanca Gto. CEPCGTO*,22.4
-100.33,21.14,DOCTORMORAPC,GTO,Doctor Mora Gto. CEPCGTO*,19.0
-101.43,21.21,SANFELIPEPC,GTO,San Felipe Gto. CEPCGTO*,17.8
-99.72,21.27,ATARJEAPC,GTO,Atarjea Gto. CEPCGTO*,23.2
-100.06,21.3,XICHUPC,GTO,Xich˙ Gto. CEPCGTO*,24.0
-100.75,20.9,SMAGJ,GTO,San Miguel de Allende Gto.,20.7
-101.63,20.51,CORRALEJO,GTO,Corralejo Hidalgo Gto. ProtecciÛn Civil*,22.8
-101.25,21.02,EMAACAUGPC,GTO,Observatorio de la Universidad de Guanajuato Gto. CEPCGTO*,22.2
-99.31,19.96,PRQHD,HGO,Requena Hgo.,19.5
-98.75,20.12,PCOHD,HGO,Observatorio de Pachuca Hgo.,18.3
-99.36,20.16,ENDHD,HGO,EndhÛ Hgo.,20.3
-99.22,20.24,MXQHD,HGO,Mixquiahuala Hgo.,19.2
-99.33,20.36,PRGHD,HGO,Javier Rojo GÛmez Hgo.,18.5
-99.38,20.44,PVAHD,HGO,Vicente Aguirre Hgo.,19.1
-99.22,20.48,IXMHD,HGO,Ixmiquilpan Hgo.,20.1
-98.76,20.59,LMTHD,HGO,Metztitl·n Hgo.,23.6
-98.35,21.02,ATCHD,HGO,Atlapexco Hgo.,28.1
-98.42,21.15,HJTHD,HGO,Huejutla Hgo.,27.3
-98.72,20.19,ELCHICO,HGO,El Chico Hgo. SMN*,12.9
-98.08,20.46,HHTHD,HGO,Huehuetla Hgo.,27.5
-98.37,20.08,TLGHD,HGO,Observatorio de Tulancingo Hgo.,18.2
-98.6,21.17,ORZHD,HGO,San Felipe Orizatl·n Hgo.,28.7
-99.71,20.32,HUICHAPAN,HGO,Huichapan Hgo. SMN*,19.5
-98.47,19.73,ITESAAPAN,HGO,ITESA Apan Hgo. SMN*,16.5
-99.35,20.06,TLRHD,HGO,Tula Las Rosas Hgo.,18.8
-98.36,20.08,TULANCINGOob,HGO,Observatorio de Tulancingo Hgo. SMN*,18.3
-98.37,21.15,HUEHD,HGO,Huejutla Hgo. SMN*,29.0
-103.42,20.44,TLAJOMULCO,JAL,Tlajomulco Jal. SMN*,23.5
-104.57,19.23,CIHJL,JAL,Cihuatl·n Jal.,29.6
-103.2,20.29,LDCJL,JAL,Lago de Chapala Jal.,23.1
-102.71,20.29,JMYJL,JAL,Jamay Jal.,21.8
-103.09,20.4,ATQJL,JAL,Atequiza Jal.,24.0
-102.25,20.48,HUAJL,JAL,Huascato Jal.,23.1
-104.05,20.55,RAMJL,JAL,RÌo Ameca Jal.,25.6
-103.32,20.58,TLAJL,JAL,Tlaquepaque Jal.,25.2
-103.85,20.6,VEGJL,JAL,Ing. Santiago Camarena Jal.,25.8
-103.35,20.68,GUAJL,JAL,Guadalajara Centro Jal.,22.5
-103.45,21.07,CXTJL,JAL,Cuixtla Jal.,30.1
-101.85,21.35,SAUJL,JAL,La Sauceda Jal.,21.2
-101.92,21.36,LDMJL,JAL,Lagos de Moreno Jal.,22.3
-102.58,21.45,TCAJL,JAL,Teocaltiche Jal.,23.0
-101.74,21.5,CRTJL,JAL,El Cuarenta Jal.,19.8
-102.77,19.29,CHLMC,JAL,ConstituciÛn de Apatzing·n Jal.,29.4
-103.78,21.83,BLNJL,JAL,BolaÒos Jal.,29.9
-103.23,22.33,ACHZC,JAL,Achimec Jal.,23.2
-103.72,22.41,BCSJL,JAL,Bocas Jal.,26.9
-101.92,21.37,OLMJL,JAL,Observatorio de Lagos de Moreno Jal.,22.7
-104.29,19.85,ELCJL,JAL,El Corcovado Jal.,29.6
-104.78,20.48,CRNJL,JAL,Corrinchis Jal.,22.7
-103.92,19.46,SMANANTLANI,JAL,Sierra Manatl·n 1 Jal. SMN*,17.0
-105.13,20,RIOTOMATLAN,JAL,RÌo Tomatl·n Jal. SMN*,29.1
-103.2,20.29,CHAJL,JAL,Chapala 1 Jal. SMN*,23.2
-103.47,19.7,CGZJL,JAL,Observatorio de Ciudad Guzm·n Jal.,23.7
-105.22,20.59,CULJL,JAL,Cuale Jal.,28.3
-103.39,20.71,GUCJL,JAL,Observatorio de Guadalajara Jal.,24.1
-105.13,20,CPEJL,JAL,CajÛn de PeÒa Jal.,28.9
-102.98,20.68,EGCJL,JAL,Ing. ElÌas Gonz·lez Ch·vez Jal.,23.2
-103.31,20.53,MMGL,JAL,Aeropuerto Internacional de Guadalajara Jal.*,23.6
-105.25,20.68,MMPR,JAL,Aeropuerto Internacional de Puerto Vallarta Jal.*,28.4
-104.37,19.98,TMLJL,JAL,RamÛn Corona Madrigal General Jal.,23.2
-103.2,22.17,TENJL,JAL,Tenasco Jal.,21.7
-103.34,20.72,EXPJL,JAL,La Experiencia Jal.,23.7
-104.56,19.63,CHFJL,JAL,El ChiflÛn Jal.,29.2
-104.15,19.55,SMANANTLANII,JAL,Sierra Manatl·n 2 Jal. SMN*,14.1
-103.59,19.59,NEVADOCOLIMA,JAL,Nevado de Colima Jal. SMN*,11.0
-103.45,20.75,BAZJL,JAL,Base AÈrea Zapopan Jal.,22.9
-103.37,19.56,QUTJL,JAL,Quito Jal.,24.0
-104.06,19.91,BBAJL,JAL,Basilio Vadillo Jal.,28.6
-103.25,22.13,CLTJL,JAL,Observatorio de Colotl·n Jal.,25.3
-103.39,20.71,COLJL2,JAL,Los Colomos Jal. SMN*,23.6
-105.18,19.65,HIGJL,JAL,Higuera Blanca 2 Jal.,29.0
-104.59,20.25,RODJL,JAL,El Rodeo Jal.,23.0
-105.21,20.73,LDBJL,JAL,La Desembocada Jal.,28.6
-105.24,20.66,PVALLARTAmar,JAL,Puerto Vallarta Jal. SEMAR*,28.2
-102.82,21.01,CUNJL,JAL,La CuÒa Jal.,23.3
-103.4,18.97,TRJCM,JAL,Solidaridad Jal.,30.0
-103.36,20.58,PITJL,JAL,PIAE Toluquilla Jal.,24.2
-102.44,21.6,AJJJL,JAL,Ajojucar Jal.,22.8
-103.39,20.71,GUADALAJARAob,JAL,Observatorio de Guadalajara  Jal. SMN*,24.3
-103.46,19.73,CDGUZMANob,JAL,Observatorio de Ciudad Guzm·n Jal. SMN*,23.1
-101.94,21.35,LMORENOob,JAL,Observatorio de Lagos de Moreno Jal. SMN*,22.7
-103.04,20.17,TIZJL,JAL,Tizap·n Jal. SMN*,23.3
-102.5,21.3,SGRJL,JAL,San Gaspar de los Reyes Jal.,22.4
-104.79,20.53,MSCJL,JAL,Mascota Jal.,24.3
-99.61,19.43,TROMX,MEX,Trojes MÈx.,17.2
-98.87,19.19,SLAMX,MEX,San Luis Ameca MÈx.,17.0
-99.51,19.2,CGCMX,MEX,Gerencia Conagua CODAGEM MÈx.,16.0
-99.28,19.45,PTLMX,MEX,Presa Totolica MÈx.,15.8
-99.78,19.46,PIRMX,MEX,Ignacio RamÌrez MÈx.,14.7
-99.7,19.47,SBBMX,MEX,JosÈ Antonio Alzate MÈx.,15.9
-99.22,19.48,MBLMX,MEX,Molino Blanco MÈx.,18.8
-98.88,19.48,CHPMX,MEX,Chapingo MÈx.,17.9
-99.22,19.57,ARBMX,MEX,Las Arboledas MÈx.,19.1
-98.92,19.58,GRDMX,MEX,La Grande MÈx.,18.2
-99.19,19.62,OBSMX,MEX,San MartÌn Obispo MÈx.,16.9
-99.05,19.63,K27MX,MEX,km 27+250 MÈx.,18.0
-99.96,19.66,TPTMX,MEX,San AndrÈs Tepetitl·n MÈx.,15.4
-99.3,19.7,CNPMX,MEX,La ConcepciÛn MÈx.,17.9
-99.86,20.04,PNDMX,MEX,—adÛ MÈx.,13.5
-99.7,20.05,HPNMX,MEX,Huapango MÈx.,15.8
-99.74,20.12,PMNMX,MEX,El Molino MÈx.,15.5
-98.91,19.53,SADMX,MEX,San AndrÈs MÈx.,18.2
-98.91,19.54,ATEMX,MEX,Atenco MÈx.,18.9
-99.39,19.83,TXMHD,MEX,Taxhimay MÈx.,19.2
-99.8,19.63,SMLMX,MEX,Santa MarÌa del Llano MÈx.,16.4
-99.79,19.83,PFBMX,MEX,Francisco JosÈ Trinidad Fabela MÈx.,13.1
-99.94,18.93,TESMX,MEX,Texcaltitl·n MÈx.,16.5
-99.8,19.34,TBRMX,MEX,Tres Barrancas MÈx.,15.3
-99.91,19.86,TJCMX,MEX,El Tejocote MÈx.,16.7
-99.74,19.59,SLBMX,MEX,San Bartolo del Llano MÈx.,17.0
-99.68,19.12,NEVMX,MEX,Nevado de Toluca MÈx. SMN*,6.6
-99.42,18.99,OCUMX,MEX,Ocuil·n de Arteaga MÈx,16.8
-99.71,19.29,COBMX,MEX,Observatorio de Toluca MÈx.,16.5
-100.08,19.38,VALLEDEBRAVO,MEX,Valle de Bravo MÈx. SMN*,16.6
-99.28,19.45,TTLMX,MEX,Totolica hidromÈtrica MÈx.,18.2
-99.12,19.9,TTQMX,MEX,Tajo de Tequixquiac MÈx,18.0
-98.66,19.12,ALTZOMONI,MEX,Altzomoni MÈx SMN*,8.0
-99.57,19.34,MMTO,MEX,Aeropuerto Internacional de Toluca Edo. de MÈx.*,16.0
-99.24,19.45,EMOMX,MEX,El Molinito RÌo Hondo MÈx.,19.2
-99.52,19.57,CCAMX,MEX,Cerro Catedral MÈx. SMN*,9.2
-99.87,19.78,ATLMX,MEX,Atlacomulco MÈx. SMN*,17.1
-99.24,19.47,CCHN,MEX,Colegio de Ciencias y Humanidades Naucalpan MÈx. UNAM*,18.8
-99.01,19.75,MMSM,MEX,Aeropuerto Internacional Felipe ¡ngeles MÈx.,18.4
-99.71,19.29,TOLUCAob,MEX,Observatorio de Toluca MÈx. SMN*,16.7
-99.87,19.78,ATPMX,MEX,Atlacomulco Prepa. MÈx.,15.4
-100.05,19.05,TMSMX,MEX,Temascaltepec MÈx.,19.6
-99.25,19.64,GDLMX,MEX,Guadalupe MÈx.,16.3
-98.86,19.64,SNLMX,MEX,San Lucas MÈx.,18.2
-99.56,19.88,DNXMX,MEX,Danxho MÈx.,16.0
-99.38,19.29,INNSE,MEX,Investigaciones Nucleares MÈx. SGIRPC*,14.9
-99.03,19.39,NEZSE,MEX,NezahualcÛyotl MÈx. SGIRPC*,19.9
-99.03,19.53,SAGSE,MEX,San AgustÌn MÈx. SGIRPC*,20.5
-99.1,19.66,VIFSE,MEX,Villa de las Flores MÈx. SGIRPC*,18.3
-99.2,19.72,CUTSE,MEX,Cuautitl·n MÈx. SGIRPC*,18.4
-98.89,19.27,CHOSE,MEX,Chalco MÈx. SGIRPC*,20.0
-100.44,18.78,BEJMX,MEX,Bejucos MÈx.,26.2
-100.14,19.31,DONATOGUERRA,MEX,Donato Guerra MÈx. SMN*,14.3
-99.26,19.52,EDOMEXNmar,MEX,EdoMÈx.Norte Edo. de MÈx. SEMAR*,19.8
-99.27,19.52,PREMX,MEX,Presa MadÌn MÈx. SMN*,18.5
-98.94,19.85,PMTMX,MEX,Manantial MÈx.,17.5
-99.28,19.45,TOTMX,MEX,Totolica MÈx,15.8
-99.28,19.57,SNJMX,MEX,San Juan MÈx,18.1
-102.37,19.08,APTMC,MICH,Apatzing·n Mich.,28.5
-102.87,19.21,LOLMC,MICH,Los Olivos Mich.,28.6
-101.04,19.83,PDBMC,MICH,Planta de bombeo Mich.,20.7
-100.61,19.58,AGOMC,MICH,Agostitl·n Mich.,16.7
-101.2,19.7,MNOMC,MICH,Morelia Norte Mich.,20.7
-101.1,19.7,MCEMC,MICH,Morelia Centro Mich.,20.8
-100.55,19.7,CHIMC,MICH,Ciudad Hidalgo Mich.,19.9
-100.87,19.83,MLPMC,MICH,MalpaÌs Mich.,21.2
-102.65,19.84,SJUMC,MICH,San Juanico Mich.,21.5
-100.44,19.89,MRVMC,MICH,MaravatÌo Mich.,19.5
-102.14,19.96,UREMC,MICH,Urepetiro Mich.,18.6
-102.27,19.97,CHAMC,MICH,Chaparaco Mich.,21.7
-100.23,20,TEPMC,MICH,Tepuxtepec Mich.,17.2
-102.72,20.07,SAHMC,MICH,Sahuayo Mich.,19.6
-102.4,20.1,SSIMC,MICH,San SimÛn Mich.,21.3
-101.72,20.13,MOCMC,MICH,Melchor Ocampo Mich.,22.1
-101.86,20.21,CORMC,MICH,Corrales Mich.,21.8
-102.44,20.3,DGNMC,MICH,De Gonzalo Mich.,27.2
-101.46,20.32,CBLMC,MICH,Casa Blanca Mich.,21.8
-102.24,20.34,YURMC,MICH,YurÈcuaro Mich.,23.9
-102,20.35,LPDMC,MICH,La Piedad Mich.,23.7
-102.6,19.96,JARMC,MICH,Jaripo Mich.,20.0
-102.54,19.98,GUAMC,MICH,Guaracha Mich.,20.7
-102.42,20.18,BIBMC,MICH,Barraje de Ibarra Mich.,19.3
-102.46,20.21,SCRMC,MICH,San CristÛbal Mich.,20.1
-102.21,18.02,MLCMC,MICH,Melchor Ocampo L.C. Mich.,28.5
-101.18,19.69,MORMC,MICH,Observatorio de Morelia Mich.,20.7
-102.04,19.4,MMPN,MICH,Aeropuerto Internacional de Uruapan Mich.*,20.8
-101.03,19.85,MMMM,MICH,Aeropuerto Internacional de Morelia Mich.*,20.4
-102.37,19.08,APAMC,MICH,Apatzing·n Mich. SMN*,29.8
-101.99,20.23,ADUMC,MICH,Adjuntas Mich.,20.6
-102.08,19.42,URUAPAN,MICH,Uruapan Mich. SMN*,20.8
-100.29,19.54,MMONII,MICH,Mariposa Monarca 2 Mich. SMN*,13.0
-102.18,17.94,LCARDENASMAR,MICH,L·zaro C·rdenas Mich. SEMAR*,29.2
-100.68,19.62,PUCMC,MICH,Pucuato Mich.,15.9
-100.45,19.97,EGIMC,MICH,El Gigante Mich.,20.3
-101.26,19.63,COIMC,MICH,Cointzio Mich.,19.2
-101.63,20.25,LANMC,MICH,Los Angeles Mich.,22.7
-101.62,19.54,PTZMC,MICH,P·tzcuaro Mich.,20.2
-100.3,19.77,TMUMC,MICH,Tercer Mundo Mich.,17.2
-102.18,17.95,LZRCARDENASmar,MICH,EscuadrÛn Aeronaval 1021 de L·zaro C·rdenas Mich. SEMAR*,28.4
-101.66,19.93,AMEMC,MICH,Aristeo Mercado Mich.,20.7
-101.18,19.7,MBOMC,MICH,Morelia Bosque Mich.,21.2
-102.19,20.16,ECUMC,MICH,Ecuandureo Mich.,21.3
-99.04,18.58,SPHMR,MOR,San Pablo Hidalgo Mor.,25.4
-99.31,18.49,TILMR,MOR,Tilzapotla Mor.,25.8
-99.19,18.53,XICMR,MOR,Xicatlacotla Mor.,28.7
-99.38,18.6,AMCMR,MOR,Amacuzac Mor.,24.7
-99.2,18.6,JOJMR,MOR,Jojutla Mor.,26.6
-99.42,18.61,HUAMR,MOR,Huajintl·n Mor.,26.5
-98.8,18.7,JNCMR,MOR,Jonacatepec Mor.,23.4
-99.26,18.73,ALUMR,MOR,Alpuyeca Mor.,23.3
-98.95,18.81,CUAMR,MOR,Cuautla Mor.,22.2
-99.2,18.9,CUEMR,MOR,Cuernavaca Mor.,22.5
-99.22,18.86,TEMMR,MOR,Temixco Mor.,23.9
-99.05,18.9,YAHMR,MOR,Yautepec Mor.,24.8
-98.9,18.9,OAXMR,MOR,Oaxtepec Mor.,22.9
-99.19,18.92,SLDMR,MOR,Solidaridad Mor.,23.7
-99.03,18.92,OACMR,MOR,Oacalco Mor.,23.9
-99.16,18.77,PROMR,MOR,Progreso Mor.,24.0
-99.46,18.68,APAMR,MOR,Apacingo Mor.,24.8
-99.16,18.88,IMTMR,MOR,Instituto Mexicano de TecnologÌa del Agua Mor. SMN*,23.1
-98.96,18.85,CASMR,MOR,Casasano Mor.,22.7
-98.71,18.58,CAYMR,MOR,Cayehuacan Mor.,26.5
-99.22,18.91,OBSMR,MOR,Observatorio de Cuernavaca Mor.,20.8
-99.07,18.97,TPZMR,MOR,Tepoztl·n Mor.,22.8
-99.24,19.05,TMAMR,MOR,Tres MarÌas Mor.,13.9
-98.83,18.64,TEBMR,MOR,Tepalcingo Bachillerato Mor.,24.0
-99.26,18.83,MMCB,MOR,Aeropuerto Internacional de Cuernavaca Mor.*,23.4
-99.08,18.95,TEPOZTLAN,MOR,Tepoztl·n Mor. SMN*,23.2
-99.25,18.68,XXOMR,MOR,Xoxocotla Mor.,24.9
-98.91,18.68,LCUMR,MOR,La Cuera Mor.,25.5
-99.02,18.44,HUTMR,MOR,Huautla Mor.,24.7
-99.18,18.57,HIGMR,MOR,HiguerÛn Mor.,26.4
-98.84,18.6,TPLMR,MOR,Tepalcingo Mor.,25.6
-99.25,18.61,TQGMR,MOR,Tequesquitengo Mor.,27.8
-99.32,18.63,PIXMR,MOR,Puente de Ixtla Mor.,26.3
-99.38,18.7,CUTMR,MOR,Cuautlita Mor.,26.6
-99.1,18.69,TMPMR,MOR,Temilpa Mor.,26.5
-99,18.73,MYOMR,MOR,Moyotepec Mor.,24.6
-98.75,18.81,TLOMR,MOR,Tlacotepec Mor.,19.8
-98.95,18.83,CUSMR,MOR,Cuautla SMN Mor.,22.3
