Lon,Lat,Clave,Edo,Est,Tmed
-105.05,23.9,NAVDR,DGO,NavÌos Viejos Dgo.,6.3
-106.98,24.93,TMZDR,DGO,Tamazula Dgo.,21.3
-105.72,25.34,TLHDR,DGO,Observatorio de Tepehuanes Dgo.,10.1
-106.7,25.35,LHRDR,DGO,La Huerta Dgo.,19.4
-105.95,25.93,GNCDR,DGO,GuanacevÌ Dgo.,5.9
-104.53,24.13,MMDO,DGO,Aeropuerto Internacional de Durango Dgo.*,11.8
-104.07,25.26,AM2DR,DGO,AgustÌn Melgar Dgo. SMN*,12.7
-102.78,24.64,SJGUADALUPE,DGO,San Juan de Guadalupe Dgo. SMN*,13.5
-104.6,24.09,DURANGOob,DGO,Observatorio de Durango Dgo. SMN*,14.0
-104.68,23.87,SBYDR,DGO,Santiago Bayacora Dgo.,13.4
-104.05,23.62,SELDR,DGO,Santa Elena Dgo.,12.6
-103.96,24,FVLDR,DGO,Francisco Villa Dgo.,13.8
-105.72,25.34,TEPEHUANESob,DGO,Observatorio de Tepehuanes Dgo. SMN*,10.4
-102.78,24.56,TGRDR,DGO,El Tigre Dgo.,12.9
-103.44,26.11,THODR,DGO,Tlahualilo Dgo.,10.8
-103.35,24.47,SCLDR,DGO,Santa Clara Dgo.,11.6
-106.37,26.13,ROSDR,DGO,La Rosilla Dgo.,2.5
-104.66,24.2,PAGDR,DGO,PeÒa del Aguila Dgo.,12.6
-104.56,25.18,RDODR,DGO,Rodeo Dgo.,12.3
-104.48,24.94,CTODR,DGO,El Cuarto Dgo.,13.6
-105.22,25.58,INDDR,DGO,IndÈ Dgo.,10.6
-103.77,25.27,CFRDR,DGO,CaÒÛn Fern·ndez hidromÈtrica de Francisco Zarco Dgo.,16.4
-105,25.61,PALDR,DGO,Palmito hidromÈtrica de L·zaro C·rdenas Dgo.,14.3
-105.53,26,SBEDR,DGO,San Bernardo Dgo.,11.5
-100.52,18.08,AFIGR,GRO,AndrÈs Figueroa Gro.,27.6
-99.61,18.55,TAXGR,GRO,Taxco Gro.,19.6
-98.41,16.47,CNLGR,GRO,Cuajinicuilapa Gro.,28.2
-98.43,16.68,OMEGR,GRO,Ometepec Gro.,28.6
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,27.1
-99.91,16.85,ACAGR,GRO,Acapulco Gro.,27.2
-100.47,17.14,SJEGR,GRO,San JerÛnimo Gro.,26.3
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,22.3
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,27.6
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,25.5
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,21.0
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,22.6
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,21.4
-99.4,17.57,TXTGR,GRO,Tixtla Gro.,21.8
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,22.2
-99.18,17.61,CHLGR,GRO,Chilapa Gro.,19.0
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,15.7
-101.55,17.65,ZHTGR,GRO,Zihuatanejo Gro.,29.8
-99.55,18.35,IGLGR,GRO,Iguala Gro.,23.7
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,26.5
-101,18.42,LCLGR,GRO,La Calera Gro.,21.1
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,20.9
-99.47,18.3,VTRGR,GRO,Valerio Trujano Gro.,27.0
-99.52,17.58,AERGR,GRO,Observatorio de Chilpancingo Aeropuerto Gro.,22.5
-98.49,17.9,XXHGR,GRO,Xochihuehuetl·n Gro.,23.0
-99.76,16.76,MMAA,GRO,Aeropuerto Internacional de Acapulco Gro.*,26.3
-101.46,17.61,MMZH,GRO,Aeropuerto Internacional de Ixtapa-Zihuatanejo Gro.*,26.0
-101.55,17.64,ZIHUATANEJO,GRO,Zihuatanejo Gro. SMN*,30.1
-99.52,18.36,IGUALA,GRO,Iguala Gro. SMN*,24.9
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,21.3
-98.56,17.55,TLAPA,GRO,Tlapa Gro. SMN*,23.2
-100.66,18.35,CA2GR,GRO,Ciudad Altamirano Gro. SMN*,28.4
-98.5,16.66,QTZGR,GRO,Quetzala Gro.,26.0
-99.48,16.8,SNMGR,GRO,San Marcos Gro.,24.5
-100.02,16.96,LDCGR,GRO,Laguna de Coyuca Gro.,25.7
-99.37,17.47,MCHGR,GRO,Mochitl·n Gro.,23.3
-99.93,17.6,YXTGR,GRO,Yextla Gro.,18.1
-98.51,17.62,IXTGR,GRO,Ixcateopan de Tlapa Gro.,23.0
-99.5,17.55,CHILPANCINGOob,GRO,Observatorio de Chilpancingo Gro. SMN*,22.4
-99.52,17.23,EOCGR,GRO,El Ocotito Gro.,21.9
-101.06,17.27,PTOVICENTEMAR,GRO,Puerto Vicente Gro. SEMAR*,26.7
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,23.7
-98.58,17.77,AEROPISTASC,GRO,Aeropista S.C. Gro.,15.9
-99.23,16.76,LASVIGASGRO,GRO,Las Vigas Gro. SMN*,26.9
-99.66,18.25,COCGR,GRO,Cocula Gro.,23.9
-101.47,21.07,COMGJ,GTO,Comanjilla Gto.,16.0
-101.22,21.48,SFEGJ,GTO,San Felipe Gto.,12.1
-100.36,20.2,CORGJ,GTO,Coroneo Gto.,12.3
-101.11,21.32,LQMGJ,GTO,La Quemada Gto.,11.8
-100.71,20.03,ACNGJ,GTO,Ac·mbaro Gto.,17.0
-100.67,20.06,SLSGJ,GTO,SolÌs Gto.,16.6
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,15.0
-100.89,20.22,SLVGJ,GTO,Salvatierra Gto.,15.9
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,16.1
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,17.3
-101.18,20.38,VDSGJ,GTO,Valle de Santiago Gto.,17.3
-101.54,20.45,ABSGJ,GTO,Abasolo Gto.,18.1
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,17.7
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,17.4
-100.96,20.49,CRTGJ,GTO,Cort·zar Gto.,17.4
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,17.4
-101.11,20.52,PERGJ,GTO,Pericos Gto.,16.3
-100.82,20.54,CLYGJ,GTO,Celaya Gto.,14.5
-100.58,20.55,AMCGJ,GTO,Ameche Gto.,15.4
-101.2,20.57,SLMGJ,GTO,Salamanca Gto.,17.4
-101.3,20.6,TEMGJ,GTO,TemascatÌo Gto.,10.2
-101.67,20.62,CRMGJ,GTO,Cuer·maro Gto.,17.6
-101.84,20.68,LADGJ,GTO,Las Adjuntas Gto.,14.9
-101.35,20.68,IRPGJ,GTO,Irapuato Gto.,19.8
-101.37,20.72,ECNGJ,GTO,El Conejo Gto.,16.2
-100.83,20.85,IALGJ,GTO,Ignacio Allende Gto.,14.6
-101.29,20.87,PRSGJ,GTO,La PurÌsima Gto.,17.0
-100.9,20.95,CSRGJ,GTO,Cinco SeÒores Gto.,15.1
-101.84,21.05,BRRGJ,GTO,El Barrial Gto.,15.0
-101.69,21.14,LENGJ,GTO,LeÛn Gto.,18.6
-101.68,21.17,EPLGJ,GTO,El Palote Gto.,17.2
-101.67,21.2,CSTGJ,GTO,Los Castillos Gto.,17.0
-100.09,21.3,XICGJ,GTO,Xich˙ Gto.,16.2
-100.88,20.4,LGVGJ,GTO,Presa la Gavia Gto.,14.8
-101.24,20.87,ECHGJ,GTO,El ChapÌn Gto.,16.1
-100.88,21.1,PNLGJ,GTO,PeÒuelitas Gto.,14.6
-99.83,21.32,SGORDAII,GTO,Sierra Gorda 2 Gto. SMN*,13.6
-101.27,21.01,GTOGJ,GTO,Observatorio de Guanajuato Gto.,16.4
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,15.9
-101.48,20.99,MMLO,GTO,Aeropuerto Internacional de Guanajuato Gto.*,16.8
-101.37,20.71,ANSGJ,GTO,Arandas Gto.,16.1
-100.67,20.05,SL2GJ,GTO,Solis Gto.,16.7
-100.82,20.85,PALGJ,GTO,Presa Allende Gto. SMN*,15.8
-101.25,21.02,GUANAJUATOob,GTO,Observatorio de Guanajuato Gto. SMN*,17.0
-101.36,20.28,LJIGJ,GTO,Las JÌcamas Gto.,16.5
-102,20.8,FRIAS,GTO,FrÌas Gto. ProtecciÛn Civil*,16.6
-101.54,20.45,ABASOLOPC,GTO,Abasolo Gto. CEPCGTO*,17.1
-100.53,21.3,SANLUISPC,GTO,San Luis de la Paz Gto. CEPCGTO*,14.0
-101.48,21.64,OCAMPOPC,GTO,Ocampo Gto. CEPCGTO*,11.8
-100.64,20.21,ELMOROPC,GTO,El Moro Ac·mbaro Gto. CEPCGTO*,10.8
-100.61,20.46,APASEOPC,GTO,Apaseo el Alto Gto. CEPCGTO*,15.8
-101.5,21.01,SILAOPUERTOPC,GTO,Silao Puerto Interior Gto. CEPCGTO*,17.1
-101.17,21.03,VILLALPANDOPC,GTO,Villalpando Gto. CEPCGTO*,11.0
-100.15,21.14,TIERRABLANCAPC,GTO,Tierra Blanca Gto. CEPCGTO*,17.1
-100.33,21.14,DOCTORMORAPC,GTO,Doctor Mora Gto. CEPCGTO*,14.3
-101.43,21.21,SANFELIPEPC,GTO,San Felipe Gto. CEPCGTO*,12.7
-99.72,21.27,ATARJEAPC,GTO,Atarjea Gto. CEPCGTO*,15.2
-100.06,21.3,XICHUPC,GTO,Xich˙ Gto. CEPCGTO*,17.0
-101.08,20.37,JARALDELPC,GTO,Jaral del Progreso Gto. CEPCGTO*,16.4
-101.63,20.51,CORRALEJO,GTO,Corralejo Hidalgo Gto. ProtecciÛn Civil*,18.0
-101.3,20.96,EMAVILLASPC,GTO,Villas Guanajuato Gto. CEPCGTO*,18.5
-101.27,21,EMADECEAPC,GTO,DivisiÛn de Ciencias EconÛmicas Universidad de Guanajuato Gto. CEPCGTO*,16.2
-101.25,21.02,EMAACAUGPC,GTO,Observatorio de la Universidad de Guanajuato Gto. CEPCGTO*,16.3
-99.31,19.96,PRQHD,HGO,Requena Hgo.,15.7
-98.75,20.12,PCOHD,HGO,Observatorio de Pachuca Hgo.,14.8
-99.36,20.16,ENDHD,HGO,EndhÛ Hgo.,16.0
-99.22,20.24,MXQHD,HGO,Mixquiahuala Hgo.,15.6
-99.33,20.36,PRGHD,HGO,Javier Rojo GÛmez Hgo.,14.2
-99.38,20.44,PVAHD,HGO,Vicente Aguirre Hgo.,14.6
-99.22,20.48,IXMHD,HGO,Ixmiquilpan Hgo.,14.8
-98.76,20.59,LMTHD,HGO,Metztitl·n Hgo.,17.7
-98.65,20.65,ZXTHD,HGO,Zacualtip·n Hgo.,12.3
-99.5,20.66,ZMPHD,HGO,Ing. Fernando Hiriart Balderrama Hgo.,18.5
-98.35,21.02,ATCHD,HGO,Atlapexco Hgo.,18.7
-98.72,20.19,ELCHICO,HGO,El Chico Hgo. SMN*,10.9
-98.08,20.46,HHTHD,HGO,Huehuetla Hgo.,18.5
-98.37,20.08,TLGHD,HGO,Observatorio de Tulancingo Hgo.,15.1
-98.6,21.17,ORZHD,HGO,San Felipe Orizatl·n Hgo.,17.4
-99.71,20.32,HUICHAPAN,HGO,Huichapan Hgo. SMN*,15.0
-98.47,19.73,ITESAAPAN,HGO,ITESA Apan Hgo. SMN*,12.3
-99.35,20.06,TLRHD,HGO,Tula Las Rosas Hgo.,15.2
-98.36,20.08,TULANCINGOob,HGO,Observatorio de Tulancingo Hgo. SMN*,14.6
-98.37,21.15,HUEHD,HGO,Huejutla Hgo. SMN*,18.3
-103.42,20.44,TLAJOMULCO,JAL,Tlajomulco Jal. SMN*,16.7
-104.57,19.23,CIHJL,JAL,Cihuatl·n Jal.,25.5
-103.2,20.29,LDCJL,JAL,Lago de Chapala Jal.,18.5
-102.71,20.29,JMYJL,JAL,Jamay Jal.,15.6
-103.09,20.4,ATQJL,JAL,Atequiza Jal.,17.5
-104.05,20.55,RAMJL,JAL,RÌo Ameca Jal.,17.7
-103.32,20.58,TLAJL,JAL,Tlaquepaque Jal.,19.9
-103.85,20.6,VEGJL,JAL,Ing. Santiago Camarena Jal.,18.4
-103.35,20.68,GUAJL,JAL,Guadalajara Centro Jal.,17.4
-103.45,21.07,CXTJL,JAL,Cuixtla Jal.,21.5
-102.5,21.3,SGRJL,JAL,San Gaspar de los Reyes Jal.,13.9
-101.85,21.35,SAUJL,JAL,La Sauceda Jal.,14.5
-101.92,21.36,LDMJL,JAL,Lagos de Moreno Jal.,15.1
-102.58,21.45,TCAJL,JAL,Teocaltiche Jal.,15.5
-102.77,19.29,CHLMC,JAL,ConstituciÛn de Apatzing·n Jal.,26.1
-103.23,22.33,ACHZC,JAL,Achimec Jal.,14.2
-103.72,22.41,BCSJL,JAL,Bocas Jal.,16.0
-101.92,21.37,OLMJL,JAL,Observatorio de Lagos de Moreno Jal.,17.2
-104.29,19.85,ELCJL,JAL,El Corcovado Jal.,24.5
-104.78,20.48,CRNJL,JAL,Corrinchis Jal.,16.4
-103.92,19.46,SMANANTLANI,JAL,Sierra Manatl·n 1 Jal. SMN*,14.2
-105.13,20,RIOTOMATLAN,JAL,RÌo Tomatl·n Jal. SMN*,24.9
-103.2,20.29,CHAJL,JAL,Chapala 1 Jal. SMN*,19.1
-105.22,20.59,CULJL,JAL,Cuale Jal.,21.3
-103.39,20.71,GUCJL,JAL,Observatorio de Guadalajara Jal.,17.2
-103.65,20.47,HRTJL,JAL,Hurtado Jal.,16.8
-105.13,20,CPEJL,JAL,CajÛn de PeÒa Jal.,24.8
-102.98,20.68,EGCJL,JAL,Ing. ElÌas Gonz·lez Ch·vez Jal.,17.0
-103.31,20.53,MMGL,JAL,Aeropuerto Internacional de Guadalajara Jal.*,17.0
-105.25,20.68,MMPR,JAL,Aeropuerto Internacional de Puerto Vallarta Jal.*,20.8
-104.37,19.98,TMLJL,JAL,RamÛn Corona Madrigal General Jal.,17.8
-103.2,22.17,TENJL,JAL,Tenasco Jal.,14.9
-103.34,20.72,EXPJL,JAL,La Experiencia Jal.,18.5
-104.15,19.55,SMANANTLANII,JAL,Sierra Manatl·n 2 Jal. SMN*,12.4
-103.59,19.59,NEVADOCOLIMA,JAL,Nevado de Colima Jal. SMN*,9.2
-103.03,20.17,TZPJL,JAL,Tizap·n Jal.,18.6
-103.42,20.27,JOCJL,JAL,Jocotepec Jal. SMN*,17.7
-103.45,20.75,BAZJL,JAL,Base AÈrea Zapopan Jal.,16.7
-103.37,19.56,QUTJL,JAL,Quito Jal.,18.8
-104.06,19.91,BBAJL,JAL,Basilio Vadillo Jal.,23.3
-103.25,22.13,CLTJL,JAL,Observatorio de Colotl·n Jal.,15.8
-103.39,20.71,COLJL2,JAL,Los Colomos Jal. SMN*,16.8
-104.59,20.25,RODJL,JAL,El Rodeo Jal.,16.3
-105.21,20.73,LDBJL,JAL,La Desembocada Jal.,21.9
-105.24,20.66,PVALLARTAmar,JAL,Puerto Vallarta Jal. SEMAR*,20.7
-103.4,18.97,TRJCM,JAL,Solidaridad Jal.,25.1
-103.36,20.58,PITJL,JAL,PIAE Toluquilla Jal.,19.0
-102.44,21.6,AJJJL,JAL,Ajojucar Jal.,14.5
-103.39,20.71,GUADALAJARAob,JAL,Observatorio de Guadalajara  Jal. SMN*,16.7
-99.61,19.43,TROMX,MEX,Trojes MÈx.,13.0
-98.87,19.19,SLAMX,MEX,San Luis Ameca MÈx.,13.0
-99.51,19.2,CGCMX,MEX,Gerencia Conagua CODAGEM MÈx.,12.1
-99.28,19.45,PTLMX,MEX,Presa Totolica MÈx.,12.2
-99.22,19.48,MBLMX,MEX,Molino Blanco MÈx.,14.6
-98.88,19.48,CHPMX,MEX,Chapingo MÈx.,13.9
-99.22,19.57,ARBMX,MEX,Las Arboledas MÈx.,14.3
-98.92,19.58,GRDMX,MEX,La Grande MÈx.,14.9
-99.19,19.62,OBSMX,MEX,San MartÌn Obispo MÈx.,14.4
-99.05,19.63,K27MX,MEX,km 27+250 MÈx.,12.8
-99.96,19.66,TPTMX,MEX,San AndrÈs Tepetitl·n MÈx.,12.1
-99.3,19.7,CNPMX,MEX,La ConcepciÛn MÈx.,13.4
-99.86,20.04,PNDMX,MEX,—adÛ MÈx.,11.3
-99.7,20.05,HPNMX,MEX,Huapango MÈx.,10.4
-99.74,20.12,PMNMX,MEX,El Molino MÈx.,11.2
-98.91,19.53,SADMX,MEX,San AndrÈs MÈx.,14.6
-98.91,19.54,ATEMX,MEX,Atenco MÈx.,14.9
-99.39,19.83,TXMHD,MEX,Taxhimay MÈx.,16.6
-99.79,19.83,PFBMX,MEX,Francisco JosÈ Trinidad Fabela MÈx.,10.9
-99.94,18.93,TESMX,MEX,Texcaltitl·n MÈx.,12.4
-99.8,19.34,TBRMX,MEX,Tres Barrancas MÈx.,10.7
-99.91,19.86,TJCMX,MEX,El Tejocote MÈx.,12.3
-99.74,19.59,SLBMX,MEX,San Bartolo del Llano MÈx.,10.8
-99.68,19.12,NEVMX,MEX,Nevado de Toluca MÈx. SMN*,4.6
-99.42,18.99,OCUMX,MEX,Ocuil·n de Arteaga MÈx,13.7
-99.71,19.29,COBMX,MEX,Observatorio de Toluca MÈx.,12.2
-100.08,19.38,VALLEDEBRAVO,MEX,Valle de Bravo MÈx. SMN*,10.9
-99.28,19.45,TTLMX,MEX,Totolica hidromÈtrica MÈx.,14.8
-99.12,19.9,TTQMX,MEX,Tajo de Tequixquiac MÈx,12.8
-99.76,19.24,SJHMX,MEX,San Juan de las Huertas MÈx.,10.3
-98.66,19.12,ALTZOMONI,MEX,Altzomoni MÈx SMN*,5.3
-99.57,19.34,MMTO,MEX,Aeropuerto Internacional de Toluca Edo. de MÈx.*,11.5
-99.24,19.45,EMOMX,MEX,El Molinito RÌo Hondo MÈx.,16.4
-99.52,19.57,CCAMX,MEX,Cerro Catedral MÈx. SMN*,7.2
-99.87,19.78,ATLMX,MEX,Atlacomulco MÈx. SMN*,13.0
-100.14,19.31,DONATOGUERRA,MEX,Donato Guerra Mex. SMN*,11.4
-99.24,19.47,CCHN,MEX,Colegio de Ciencias y Humanidades Naucalpan MÈx. UNAM*,16.1
-99.01,19.75,MMSM,MEX,Aeropuerto Internacional Felipe ¡ngeles MÈx.,13.7
-99.71,19.29,TOLUCAob,MEX,Observatorio de Toluca MÈx. SMN*,11.7
-100.44,18.78,BEJMX,MEX,Bejucos Mex.,22.2
-99.87,19.78,ATPMX,MEX,Atlacomulco Prepa. MÈx.,12.4
-99.24,19.53,CLYMX,MEX,Calacoaya MÈx.,14.1
-99.26,19.52,EDOMEXNmar,MEX,Edomex Norte Edo. de MÈx. SEMAR*,16.5
-99.27,19.52,PREMX,MEX,Presa MadÌn Mex. SMN*,14.2
-99.25,19.64,GDLMX,MEX,Guadalupe MÈx.,13.5
-98.86,19.64,SNLMX,MEX,San Lucas MÈx.,13.5
-99.56,19.88,DNXMX,MEX,Danxho MÈx.,12.2
-99.03,19.39,NEZSE,MEX,NezahualcÛyotl MÈx. SGIRPC*,16.7
-99.05,19.47,FARSE,MEX,FES AragÛn MÈx. SGIRPC*,16.5
-99.24,19.48,FACSE,MEX,FES Acatl·n MÈx. SGIRPC*,15.0
-99.03,19.53,SAGSE,MEX,San AgustÌn MÈx. SGIRPC*,16.7
-98.91,19.64,ACOSE,MEX,Acolman MÈx. SGIRPC*,13.3
-99.1,19.66,VIFSE,MEX,Villa de las Flores MÈx. SGIRPC*,16.2
-99.2,19.72,CUTSE,MEX,Cuautitl·n MÈx. SGIRPC*,13.9
-101.93,18.92,ZICMC,MICH,Zicuir·n Mich.,26.0
-102.37,19.08,APTMC,MICH,Apatzing·n Mich.,24.6
-102.87,19.21,LOLMC,MICH,Los Olivos Mich.,24.9
-101.04,19.83,PDBMC,MICH,Planta de bombeo Mich.,15.7
-100.61,19.58,AGOMC,MICH,Agostitl·n Mich.,13.0
-101.2,19.7,MNOMC,MICH,Morelia Norte Mich.,16.8
-101.1,19.7,MCEMC,MICH,Morelia Centro Mich.,16.9
-100.55,19.7,CHIMC,MICH,Ciudad Hidalgo Mich.,14.7
-100.87,19.83,MLPMC,MICH,MalpaÌs Mich.,15.0
-102.65,19.84,SJUMC,MICH,San Juanico Mich.,17.8
-100.44,19.89,MRVMC,MICH,MaravatÌo Mich.,15.4
-100.23,20,TEPMC,MICH,Tepuxtepec Mich.,13.2
-102.72,20.07,SAHMC,MICH,Sahuayo Mich.,17.2
-102.4,20.1,SSIMC,MICH,San SimÛn Mich.,17.8
-101.72,20.13,MOCMC,MICH,Melchor Ocampo Mich.,17.3
-102.75,20.15,LPAMC,MICH,La Palma Mich.,17.9
-101.86,20.21,CORMC,MICH,Corrales Mich.,18.0
-102.44,20.3,DGNMC,MICH,De Gonzalo Mich.,19.4
-101.46,20.32,CBLMC,MICH,Casa Blanca Mich.,16.2
-102.24,20.34,YURMC,MICH,YurÈcuaro Mich.,18.3
-102,20.35,LPDMC,MICH,La Piedad Mich.,17.8
-102.6,19.96,JARMC,MICH,Jaripo Mich.,17.8
-102.54,19.98,GUAMC,MICH,Guaracha Mich.,18.5
-102.42,20.18,BIBMC,MICH,Barraje de Ibarra Mich.,15.7
-102.46,20.21,SCRMC,MICH,San CristÛbal Mich.,15.5
-101.18,19.69,MORMC,MICH,Observatorio de Morelia Mich.,16.9
-102.28,20.01,ZAMMC,MICH,Observatorio de Zamora Mich.,17.5
-102.04,19.4,MMPN,MICH,Aeropuerto Internacional de Uruapan Mich.*,17.5
-101.03,19.85,MMMM,MICH,Aeropuerto Internacional de Morelia Mich.*,14.9
-102.37,19.08,APAMC,MICH,Apatzing·n Mich. SMN*,26.2
-101.8,19.81,ZCAMC,MICH,Zacapu Mich.,18.2
-101.99,20.23,ADUMC,MICH,Adjuntas Mich.,15.2
-102.08,19.42,URUAPAN,MICH,Uruapan Mich. SMN*,16.5
-100.29,19.54,MMONII,MICH,Mariposa Monarca 2 Mich. SMN*,9.6
-102.18,17.94,LCARDENASMAR,MICH,L·zaro C·rdenas Mich. SEMAR*,26.3
-100.68,19.62,PUCMC,MICH,Pucuato Mich.,11.5
-100.45,19.97,EGIMC,MICH,El Gigante Mich.,16.4
-101.26,19.63,COIMC,MICH,Cointzio Mich.,14.6
-101.63,20.25,LANMC,MICH,Los Angeles Mich.,17.8
-100.3,19.77,TMUMC,MICH,Tercer Mundo Mich.,14.0
-101.66,19.93,AMEMC,MICH,Aristeo Mercado Mich.,16.2
-99.04,18.58,SPHMR,MOR,San Pablo Hidalgo Mor.,23.0
-99.31,18.49,TILMR,MOR,Tilzapotla Mor.,21.8
-99.19,18.53,XICMR,MOR,Xicatlacotla Mor.,22.3
-99.38,18.6,AMCMR,MOR,Amacuzac Mor.,21.0
-99.2,18.6,JOJMR,MOR,Jojutla Mor.,23.6
-99.42,18.61,HUAMR,MOR,Huajintl·n Mor.,22.2
-98.8,18.7,JNCMR,MOR,Jonacatepec Mor.,20.6
-99.26,18.73,ALUMR,MOR,Alpuyeca Mor.,20.1
-99.33,18.77,RODMR,MOR,El Rodeo Mor.,22.5
-98.79,18.78,TMCMR,MOR,Temoac Mor.,18.6
-98.95,18.81,CUAMR,MOR,Cuautla Mor.,19.9
-99.2,18.9,CUEMR,MOR,Cuernavaca Mor.,19.9
-99.22,18.86,TEMMR,MOR,Temixco Mor.,22.4
-99.05,18.9,YAHMR,MOR,Yautepec Mor.,19.0
-98.9,18.9,OAXMR,MOR,Oaxtepec Mor.,20.5
-99.19,18.92,SLDMR,MOR,Solidaridad Mor.,19.5
-99.26,19.03,HUIMR,MOR,Huitzilac Mor.,12.7
-99.03,18.92,OACMR,MOR,Oacalco Mor.,20.9
-99.16,18.77,PROMR,MOR,Progreso Mor.,20.8
-99.46,18.68,APAMR,MOR,Apacingo Mor.,21.9
-99.16,18.88,IMTMR,MOR,Instituto Mexicano de TecnologÌa del Agua Mor. SMN*,21.0
-98.96,18.85,CASMR,MOR,Casasano Mor.,21.0
-99.22,18.91,OBSMR,MOR,Observatorio de Cuernavaca Mor.,18.1
-99.07,18.97,TPZMR,MOR,Tepoztl·n Mor.,19.9
-99.24,19.05,TMAMR,MOR,Tres MarÌas Mor.,11.2
-98.83,18.64,TEBMR,MOR,Tepalcingo Bachillerato Mor.,21.6
-99.26,18.83,MMCB,MOR,Aeropuerto Internacional de Cuernavaca Mor.*,21.1
-99.08,18.95,TEPOZTLAN,MOR,Tepoztl·n Mor. SMN*,21.0
-99.4,18.7,MIAMR,MOR,Miacatl·n Mor.,22.0
-99.31,19.05,LZEMPOALA,MOR,Lagunas de Zempoala Mor. SMN*,10.0
-99.25,18.68,XXOMR,MOR,Xoxocotla Mor.,22.2
-98.91,18.68,LCUMR,MOR,La Cuera Mor.,21.3
-99.02,18.44,HUTMR,MOR,Huautla Mor.,21.0
-99.18,18.57,HIGMR,MOR,HiguerÛn Mor.,22.7
-98.84,18.6,TPLMR,MOR,Tepalcingo Mor.,21.5
-99.25,18.61,TQGMR,MOR,Tequesquitengo Mor.,22.5
-99.32,18.63,PIXMR,MOR,Puente de Ixtla Mor.,20.7
-99.38,18.7,CUTMR,MOR,Cuautlita Mor.,22.5
-99.1,18.69,TMPMR,MOR,Temilpa Mor.,22.0
-99,18.73,MYOMR,MOR,Moyotepec Mor.,21.8
-98.75,18.81,TLOMR,MOR,Tlacotepec Mor.,18.0
-98.95,18.83,CUSMR,MOR,Cuautla SMN Mor.,19.8
-99.43,18.87,PAPMR,MOR,Palpan Mor.,19.3
-98.71,18.88,TETMR,MOR,Tetela del Volc·n Mor.,16.8
-98.76,18.88,OCTMR,MOR,Ocuituco Mor.,17.9
-98.75,18.88,HUEMR,MOR,Hueyapan Mor.,14.3
-98.83,18.95,ACHMR,MOR,Achichipico Mor.,18.1
-98.93,18.95,ATLMR,MOR,Atlatlahucan Mor.,17.7
-98.94,19.04,TLCMR,MOR,Tlacualera Mor.,11.3
-98.79,18.69,ELPMR,MOR,El PeÒÛn Mor.,21.0
-99.39,18.73,VIAMR,MOR,Vista Alegre Mor.,21.5
-98.87,18.88,YECMR,MOR,Yecapixtla Mor.,20.7
-98.78,18.94,HUXMR,MOR,Huecahuaxco Mor.,17.5
-98.86,18.89,YEEMR,MOR,Yecapixtla ETA 118 Mor.,17.4
-99.2,18.65,ZCTMR,MOR,Zacatepec Mor.,22.4
-99.27,19.05,HUCMR,MOR,Centro Bachillerato TecnolÛgico Agropecuario 154 Huitzilac Mor.,11.0
-99.23,18.93,CUERNAVACAob,MOR,Observatorio de Cuernavaca Mor. SMN*,20.7
-105.38,22.47,ACAPONETA,NAY,Acaponeta Nay. SMN*,21.7
-104.3,21.04,IXTLANRIO,NAY,Ixtl·n del RÌo Nay. SMN*,19.9
-104.89,21.49,TEPNR,NAY,Observatorio de Tepic Nay.,20.5
-104.84,21.42,MMEP,NAY,Aeropuerto Internacional de Tepic Nay.*,17.6
-105.29,21.53,SANBLASMAR,NAY,San Blas Nay. SEMAR*,20.7
-106.54,21.63,ISLASMARIASMAR,NAY,Islas MarÌas Nay. SEMAR*,20.6
-99.82,24.1,ARRNL,NL,Aramberri N.L.,13.1
-99.91,24.32,ASCNL,NL,La AscensiÛn N.L.,10.3
-99.7,24.78,CRUNL,NL,Crucitas N.L.,13.6
-100.08,24.83,GALNL,NL,Galeana N.L.,12.8
-99.58,24.87,CAMNL,NL,Camacho N.L.,13.8
-99.4,24.94,CPRNL,NL,JosÈ LÛpez Portillo N.L.,14.1
-99.74,24.99,CABNL,NL,Cabezones N.L.,13.1
-99.22,24.99,PAMNL,NL,La Pamona N.L.,13.6
