LON,LAT,EDO,CLAVE,ESTACION,mar-25
-96.412222,18.232222,OAX,TEMOX,"Presidente Alemán, Oax.",0
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Juárez, Oax.",0
-95.481389,16.585278,OAX,RHOOX,"Río Hondo, Oax.",0
-95.916667,17.733333,OAX,RMLOX,"Río Manso Lalana, Oax.",0
-97.725,16.102778,OAX,RVEOX,"Río Verde, Oax.",0
-97.720556,17.533611,OAX,AMTOX,"San Antonino Monte Verde, Oax.",11.9
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",6
-96.721944,15.812222,OAX,COZOX,"San Francisco Cozoaltepec, Oax.",0
-97.819167,17.746389,OAX,FOYOX,"San Francisco Yosocuta, Oax.",8.41
-97.023056,17.459167,OAX,CMTOX,"Santiago Camotlán, Oax.",0.02
-97.680278,18.188611,OAX,SNCOX,"Santiago Chazumba, Oax.",0
-97.895,17.905833,OAX,SCHOX,"Santiago Chilixtlahuaca, Oax.",0.01
-97.536667,17.726111,OAX,STTOX,"Santiago Teotongo, Oax.",0.01
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",6.83
-98.1425,17.501389,OAX,SLAOX,"Silacayoápam, Oax.",2.2
-95.2,16.3,OAX,TEHOX,"Tehuantepec, Oax.",0
-97.492222,17.513333,OAX,TEPOX,"Teposcolula, Oax.",0.02
-95.6,16.416667,OAX,TEQOX,"Tequisistlán, Oax.",0.01
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",0
-94.833333,16.45,OAX,UHGOX,"Unión Hidalgo, Oax.",0
-96.435278,17.933056,OAX,UCFOX,"Usila CFE, Oax.",30.2
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",39.81
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",0
-95.93,17.15,OAX,ZACOX,"Zacatepec, Oax.",8.72
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",0
-98.389444,17.755278,OAX,ZALOX,"Zapotitlán Lagunas, Oax.",0
-97.818056,17.889722,OAX,ZAPOX,"Zapotitlán Palmas, Oax.",0
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",7.8
-98.285,19.016667,PUE,ACAPB,"Acatepec, Pue.",0
-98.055,18.277222,PUE,ADOPB,"Acatlán de Osorio, Pue.",0.7
-98.135833,18.9425,PUE,AFRPB,"Africam, Pue.",0
-97.920833,18.854167,PUE,AHAPB,"Ahuatepec, Pue.",3
-97.418056,19.45,PUE,ACHPB,"Alchichica, Pue.",1.8
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",21.1
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",0
-97.881111,20.385833,PUE,AVCPB,"Avila Camacho, Pue.",33.7
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires CFE, Pue.",20.14
-98.059444,19.092778,PUE,CPLPB,"Capulac, Pue.",25
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",4.01
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",0.01
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",10.5
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",0
-97.360833,18.316389,PUE,CHCPB,"Chilac, Pue.",0
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",0
-97.441667,18.987222,PUE,CDSPB,"Ciudad Serdán, Pue.",2
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",1.3
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",0
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan del Progreso, Pue.",45.5
-98.275556,18.966111,PUE,ECHPB,"Echeverría, Pue.",0
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",4
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",17.72
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",6.81
-98.72,18.039722,PUE,IXCAMILPACFE,"Ixcamilpa, Pue. CFE*",0
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitlán, Pue.",3.71
-98.466389,18.610833,PUE,IZMPB,"Izúcar de Matamoros, Pue.",2
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",12.05
-97.691111,19.457222,PUE,LIBPB,"Libres, Pue.",0.01
-98.108611,18.9125,PUE,BDDPB,"Manuel Avila Camacho, Pue.",2.5
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",0.02
-97.850278,20.733056,PUE,MTLPB,"Metlaltoyuca, Pue.",13.3
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",29.24
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",21.6
-98.002222,20.001667,PUE,NECAXA,"Necaxa, Pue. FENIX*",31.1
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",1.4
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",0.02
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",2
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",20
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",0
-97.616667,19.25,PUE,QUIPB,"Quimixtlán, Pue.",8.8
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo, Pue.",23.91
-98.22,19.113056,PUE,SCRPB,"San Cristóbal Caleras, Pue.",0
-97.205556,20.133889,PUE,SJAPB,"San José Acateno, Pue.",20.42
-98.433889,19.287222,PUE,SMTPB,"San Martín Texmelucan, Pue.",17.51
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",0.01
-98.582222,19.330278,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",3.5
-97.486389,19.952778,PUE,STLPB,"Sontalalco CFE, Pue.",18.65
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",12.2
-97.395556,18.479167,PUE,TEHPB,"Tehuacán, Pue.",0
-97.430556,18.468889,PUE,TETPB,"Teopilco, Pue.",0
-97.7925,20.004444,PUE,TDRPB,"Tepango de Rodríguez, Pue.",27.3
-97.9475,20.21,PUE,TEPPB,"Tepexic, Pue.",10.7
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",33.52
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",2.01
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",4.8
-97.359722,19.815278,PUE,TEZPB,"Teziutlán, Pue.",7.53
-96.849722,18.405,PUE,TLPPB,"Tlacotepec de Díaz, Pue.",21.5
-97.876111,20.315278,PUE,TLAXCALALTON,"Tlaxcalaltongo, Pue. SGT*",5.9
-98.050833,20.176389,PUE,UDSPB,"Universidad de la Sierra, Pue.",17.1
-97.675833,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",0.5
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Juárez, Pue.",33.2
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",11.6
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",3
-97.011389,18.332222,PUE,ZOQPB,"Zoquitlán, Pue.",18
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",0
-100.080278,20.418611,QRO,CNSQT,"Constitución de 1917, Qro.",0
-100.412222,20.504167,QRO,BATQT,"El Batán, Qro.",0
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",0
-100.366667,20.566667,QRO,GHQQT,"Gerencia Hidalgo, Qro.",0
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",0.01
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",0.7
-100.366667,20.566667,QRO,OBSQT,"Observatorio de Querétaro, Qro.",0
-99.815,21.055833,QRO,PMLQT,"Peñamiller, Qro.",0.02
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",0
-100,20.3625,QRO,SJSQT,"San José, Qro.",0.3
-87.300556,18.755556,QROO,CHINCHORROmar,"Banco Chinchorro, Q. Roo. SEMAR*",10.668
-86.775833,21.074444,QROO,CNCQR,"Cancún Radar, Q. Roo. SMN*",18.54
-86.820278,21.156667,QROO,CANQR,"Cancún, Q. Roo.",11.31
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo.",29.1
-87.372778,21.521389,QROO,HLBQR,"Isla Holbox, Q. Roo.",0
-86.735,21.235556,QROO,IMJQR,"Isla Mujeres, Q.Roo.",1.2
-88.703611,19.752222,QROO,JMORELOS,"José María Morelos, Q. Roo. SMN*",0.2
-88.3275,18.500556,QROO,CHOQR,"Observatorio de Chetumal, Q. Roo.",1.62
-88.045,19.575556,QROO,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo.",5.9
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo.",51
-86.807222,21.185556,QROO,PTOJUAREZmar,"Puerto Juárez, Q. Roo. SEMAR*",0
-106.654167,24.047222,SIN,ACTSI,"Acatitán, Sin.",0
-107.388333,25.101389,SIN,ALMSI,"Adolfo López Mateos, Sin.",0
-108.7,25.7,SIN,ARCSI,"Adolfo Ruiz Cortines, Sin.",0
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",0
-107.911944,25.855278,SIN,GD2SI,"Bacurato hidrométrica de Gustavo Diaz Ordáz, Sin.",0
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",0
-108.333333,26.733333,SIN,CHOSI,"Choix Pueblo, Sin.",0
-107.4,24.816667,SIN,CLCSI,"Culiacán, Sin.",0
-109.333333,26.1,SIN,CRRSI,"El Carrizo, Sin.",0
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",0
-108.316667,26.083333,SIN,GB2SI,"El Sabinal hidrométrica, Sin.",0
-108.712222,26.437222,SIN,JODSI,"El Sabino, Sin.",0
-107.383333,25.090278,SIN,AL2SI,"El Varejonal hidrométrica, Sin.",0
-108.358611,25.739167,SIN,ZOPSI,"El Zopilote, Sin.",0
-108.480833,25.806667,SIN,ENASI,"Estación Naranjo, Sin.",0
-107.755833,25.124722,SIN,RAVSI,"Estación Rancho Viejo, Sin.",0
-108.091667,25.469444,SIN,GMCSI,"Guamúchil, Sin.",0
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",0
-107.225,25.344444,SIN,GTNSI,"Guatenipa, Sin.",0
-107.911111,25.856667,SIN,GDOSI,"Gustavo Díaz Ordaz, Sin.",0
-109.301111,25.966111,SIN,HDZSI,"Higuera de Zaragoza, Sin.",0
-108.35,26.904167,SIN,LD2SI,"Huites hidrométrica, Sin.",0
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaíno, Sin.",0
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",0
-106.807222,24.571667,SIN,JLPSI,"José López Portillo, Sin.",0
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de Domínguez, Sin.",0
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",0
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",0
-105.846944,23.088333,SIN,TORSI,"Las Tortugas, Sin.",0
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",0
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",0
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",0
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",0
-108.329167,26.736111,SIN,CHXSI,"Observatorio de Choix, Sin.",0
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiacán, Sin.",0
-106.4,23.233333,SIN,MZTSI,"Observatorio de Mazatlán, Sin.",0
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",0
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",0
-107.8425,25.486667,SIN,SJNSI,"San Juan, Sin.",0
-107.843333,25.485556,SIN,SANJUAN,"San Juan, Sin. SMN*",0
-107.1,24.45,SIN,SLRSI,"San Lorenzo, Sin.",0
-107.158333,24.813889,SIN,SN2SI,"Sanalona hidrométrica, Sin.",0
-107.151389,24.815,SIN,SNLSI,"Sanalona, Sin.",0
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",0
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",0
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",0
-109.070278,25.590833,SIN,TOPOLOBAMPOmar,"Topolobampo, Sin. SEMAR*",0
-107.059722,24.7475,SIN,VINSI,"Vinoramas, Sin.",0
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",0.1
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",0.3
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",4.8
-100.548333,21.629444,SLP,TIESL,"La Muñeca, S.L.P.",0
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",0
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",0
-100.665833,23.6475,SLP,MA2SL,"Matehuala, S.L.P. SMN*",1.4
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",4.3
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",3.6
-98.8,21.333333,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",2.2
-99.995,21.931389,SLP,RVDSL,"Observatorio de Río Verde, S.L.P.",0
-101.019167,22.148056,SLP,SLPSL,"Observatorio de San Luis Potosí, S.L.P.",0
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",0
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",0.6
-98.617222,21.692778,SLP,SVTSL,"San Vicente, S.L.P.",0
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",1
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",0
-99.146111,21.8225,SLP,TNCSL,"Tanchachín, S.L.P.",3.8
-99.146111,21.822222,SLP,TANCHACHIN,"Tanchachín, S.L.P. SGT*",3.5
-100.820556,21.88,SLP,IVGSL,"Valentín Gama, S.L.P.",0
-110.92,29.076667,SON,ARLSO,"Abelardo Rodríguez Luján, Son.",0
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",0
-109.106667,27.226111,SON,ARCSO,"Adolfo Ruiz Cortines, Son.",0
-108.937778,27.021667,SON,ALMSO,"Álamos, Son.",0
-109.8925,27.8225,SON,AOBSO,"Alvaro Obregón, Son.",0
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",0.01
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",1.51
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",2.02
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",0.02
-111.921944,28.815,SON,BAHIAKINO,"Bahía de Kino, Son. SMN*",0
-112.435278,30.771944,SON,CABORCA,"Caborca, Son. SMN*",3.2
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",4.41
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",0.01
-109.931944,27.496389,SON,COBSO,"Ciudad Obregón, Son.",0
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",0
-111.516389,30.873333,SON,CHTSO,"Cuauhtémoc, Son.",7.01
-110.736389,29.472222,SON,CJNSO,"El Cajón, Son.",0
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",0
-110.783333,29.183333,SON,MLNSO,"El Molinito, Son.",0.01
-113.304722,31.68,SON,PINACATE,"El Pinacate, Son. SMN*",2.2
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",0
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",0.6
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",0
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",0
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",8
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo Félix Valdés, Son.",0
-109.378889,30.437778,SON,LCDSO,"Lázaro Cárdenas, Son.",4.01
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",0
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",11.2
-110.913889,31.297778,SON,NOGALES,"Nogales, Son. SMN*",11.2
-111.834444,30.714444,SON,ALTSO,"Observatorio de Altar, Son.",8.51
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",0
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",0
-109.6875,30.374444,SON,NCZSO,"Observatorio de Nacozari, Son.",2.5
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto Peñasco, Son.",0
-109.083333,29.433333,SON,PDNSO,"Paso Nácori, Son.",0
-112.116667,30.697778,SON,PTQSO,"Pitiquito, Son.",4.12
-109.642222,28.976667,SON,PECSO,"Plutarco Elías Calles, Son.",0
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",0
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",0.01
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",0
-114.797778,32.423889,SON,RCOLORADO,"San Luis Río Colorado, Son. SMN*",13.4
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",7.22
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",8.8
-109.5,29.534722,SON,TPCSO,"Tepache, Son.",0.01
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",0
-110.289722,27.643611,SON,VCMSO,"Vícam, Son.",0
-108.927778,28.371389,SON,YCRSO,"Yécora, Son.",0
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",64.5
-93.362778,17.865,TAB,CAMOAPA,"Camoapa, Tab. SGT*",3.1
-93.376389,18.001111,TAB,CARTB,"Cárdenas, Tab.",0
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",3
-93,17.975,TAB,GONTB,"González, Tab.",0
-92.167222,18.100556,TAB,JONUTAHM,"Jonuta hidrométrica, Tab. SGT*",29.1
-92.976944,17.980278,TAB,POSTA,"La Posta, Tab. SGT*",7
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",29.8
-92.75,17.380556,TAB,OXOTB,"Oxolotán, Tab.",78.7
-93.622778,18.175,TAB,POBLADOC11,"Poblado C11, Tab. SGT*",0.3
-92.877222,18.010833,TAB,PORVENIR,"Porvenir, Tab. SGT*",2.5
-92.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",10
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",43.4
-93.275556,17.996944,TAB,SAMTB,"SaMaría, Tab.",1.8
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",70.4
-92.778611,17.456944,TAB,TAPTB,"Tapijulapa, Tab.",118.1
-92.333889,17.840556,TAB,TEPETITAN,"Tepetitán, Tab. SGT*",0.1
-92.916667,17.98,TAB,EMUTB,"Villahermosa Muelle, Tab.",3.4
-98.39,24.065556,TAMPS,ABSTP,"Abasolo, Tamps.",15.4
-99.145556,22.986944,TAMPS,AHLTP,"Ahualulco, Tamps.",42.4
-97.926944,22.386111,TAMPS,BALTP,"Bombas Altamira, Tamps.",5.1
-99.1875,23.730278,TAMPS,CVTTP,"Ciudad Victoria, Tamps.",23.5
-97.817778,25.966389,TAMPS,CONTP,"Control, Tamps.",190.51
-98.935833,23.939167,TAMPS,CORTP,"Corona, Tamps.",6.2
-98.189444,26.016389,TAMPS,CRAEREYNOSA,"CRAE Reynosa, Tamps. SGT*",290
-99.233611,26.408889,TAMPS,LBLTP,"Derivadora Las Blancas, Tamps.",38.1
-99.123056,24.080556,TAMPS,BR1TP,"El Barretal Uno, Tamps.",23
-99.215,24.1025,TAMPS,BRRTP,"El Barretal, Tamps.",29.7
-98.691667,22.605,TAMPS,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",5
-99.154722,23.046667,TAMPS,GOMEZFARIAS,"Gómez Farías, Tamps. SGT*",47.3
-99.170556,26.560278,TAMPS,FLCTP,"Internacional Falcón, Tamps.",186.44
-99.078611,23.384444,TAMPS,ENNTP,"La Encantada, Tamps.",88.8
-97.953333,23.166389,TAMPS,LAETP,"La Esperanza, Tamps.",80.3
-99.120556,22.852778,TAMPS,LSRTP,"La Servilleta, Tamps.",7.1
-98.791389,22.943889,TAMPS,SLZTP,"Lic. Emilio Portes Gil, Tamps.",15.5
-97.844167,22.283889,TAMPS,MDRTP,"Madero, Tamps.",0.5
-98.705556,22.795833,TAMPS,MGSTP,"Magiscatzín Dos, Tamps.",11.7
-98.713611,22.797222,TAMPS,MGZTP,"Magiscatzín, Tamps.",11.7
-99.551944,24.567778,TAMPS,MAGTP,"Magueyes, Tamps.",15
-98.925556,26.204722,TAMPS,MRGTP,"Marte Rodolfo Gómez, Tamps.",147.7
-97.522778,25.833333,TAMPS,MATTP,"Matamoros, Tamps.",61
-98.586389,25.1175,TAMPS,MENTP,"Mendez, Tamps.",2.5
-99.148611,26.430556,TAMPS,CMRTP,"Mier, Tamps.",187.5
-99.434444,24.2525,TAMPS,MHGTP,"Miguel Hidalgo, Tamps.",27.1
-99.166667,23.716667,TAMPS,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",21.9
-98.208889,23.762222,TAMPS,SLMTP,"Observatorio de Soto la Marina, Tamps.",19.4
-98.903611,24.043889,TAMPS,PADTP,"Padilla, Tamps.",68.6
-98.745833,23.726667,TAMPS,PDMTP,"Paso de Molina, Tamps.",0
-99.555833,24.2475,TAMPS,PJMTP,"Pedro José Méndez, Tamps.",20.6
-99.019167,24.208056,TAMPS,PILTP,"Pilón, Tamps.",24
-97.8,25.8,TAMPS,PANTP,"Pueblo Anáhuac, Tamps.",76.2
-99.583333,24.183333,TAMPS,PVLTP,"Puerto de Valles, Tamps.",65.2
-97.991944,23.259444,TAMPS,RSPTP,"República Española, Tamps.",65.1
-98,25.966667,TAMPS,RIBTP,"Río Bravo, Tamps.",292.1
-99.026111,22.843056,TAMPS,RFRTP,"Río Frío, Tamps.",7.5
-99.040833,26.374167,TAMPS,MGATP,"S J 1 2 Miguel Alemán, Tamps.",254
-98.8,26.25,TAMPS,CMGTP,"S J 2 11 Camargo, Tamps.",266.7
-98.5975,26.238056,TAMPS,CDOTP,"S J 2 18 Ciudad Díaz Ordaz, Tamps.",248.9
-98.883333,26.166667,TAMPS,RYNTP,"S J 2 9 Reynosa, Tamps.",316
-98.285833,26.079722,TAMPS,RYATP,"S J 3 42 Reynosa, Tamps.",316
-99.093056,23.031389,TAMPS,SBNTP,"Sabinas, Tamps.",32
-98.869444,22.784444,TAMPS,SDATP,"Saca de Agua, Tamps.",1.8
-98.159167,24.841944,TAMPS,FDOTP,"San Fernando, Tamps.",94.4
-98.7875,23.085556,TAMPS,SGBTP,"San Gabriel, Tamps.",9.7
-99.274167,24.0225,TAMPS,STETP,"Santa Engracia, Tamps.",0
-97.876111,22.238333,TAMPS,TMPTP,"Sistema Lagunero del Río Tamesí, Tamps.",0.4
-98.421944,22.413611,TAMPS,TMSTP,"Tamesí, Tamps.",0
-97.8,25.7,TAMPS,VHMTP,"Valle Hermoso, Tamps.",42.01
-98.666389,23.959444,TAMPS,VGRTP,"Vicente Guerrero, Tamps.",22
-99.551111,24.566667,TAMPS,VSMTP,"Victoria San Marcos, Tamps.",0.3
-97.804167,25.906111,TAMPS,VCATP,"Villa Cárdenas, Tamps.",152.4
-98.131389,19.428611,TLAX,APITL,"Apizaco, Tlax.",3
-98.563889,19.586111,TLAX,CPPTL,"Calpulalpan, Tlax.",14
-97.769722,19.298889,TLAX,CUATL,"Cuapiaxtla, Tlax.",18.7
-97.6475,19.318056,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",6
-98.246944,19.324722,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",11.8
-98.200556,19.556111,TLAX,SJATL,"San José Atlanga, Tlax.",5
-98.243056,19.219444,TLAX,ZACTL,"Zacatelco, Tlax.",1.6
-97.908056,19.200278,TLAX,ZITTL,"Zitlaltepec, Tlax.",26.5
-96.843889,19.695833,VER,ACAVC,"Acatlán, Ver.",18.02
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",0
-94.144444,18.141667,VER,AGDVC,"Agua Dulce, Ver.",2
-97.68,20.93,VER,ALAVC,"Alamo Temapache, Ver.",0.5
-96.736111,19.621667,VER,ALUVC,"Alto Lucero, Ver.",1.4
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",19.54
-95.4375,18.583333,VER,ARCVC,"Angel Rosario Cabada, Ver.",50.02
-97.236944,19.885833,VER,ARRVC,"Arroyo Colorado, Ver. PC",18.52
-96.944444,19.588889,VER,BANVC,"Banderilla, Ver.",38.01
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",50.14
-96.971667,19.948889,VER,BUVVC,"Buena Vista Protección Civil, Ver.",37.1
-96.374444,19.364722,VER,CRDVC,"Cardel, Ver.",0.01
-97.257778,20.596667,VER,ZARVC,"Carrizal, Ver. PC",2
-96.697778,19.433056,VER,CEGVC,"Cerro Gordo, Ver.",0
-95.8,18.3,VER,CCLVC,"Chacaltianguis, Ver.",0
-97.545,21.068333,VER,CLHVC,"Chalahuite, Ver.",0.43
-96.881944,20.118889,VER,CHPVC,"Chapa Chapa Protección Civil, Ver.",4
-96.853611,18.563333,VER,CHMVC,"Chicomapa, Ver.",23
-96.939444,19.453889,VER,COAVC,"Coatepec, Ver.",11.72
-97.470833,20.252778,VER,COMVC,"Comalteco, Ver. PC",0
-95.295833,18.144444,VER,CTTVC,"Cuatotolapan, Ver.",27.2
-97.470556,20.253056,VER,CIRVC,"El Ciruelo, Ver. PC",0
-97.399167,20.2575,VER,ESPVC,"El Espinal, Ver.",9.5
-98.459167,21.773611,VER,HGOVC,"El Higo, Ver.",4.56
-97.814444,21.184444,VER,PEMVC,"El Moralillo, Ver.",1
-97.097778,20.421944,VER,MRRVC,"El Morro, Ver. PC",0
-96.36,19.405833,VER,ENRVC,"El Naranjillo, Ver.",0
-98.503889,21.832222,VER,OLVVC,"El Olivo, Ver.",1.3
-96.713889,20.157778,VER,RAUVC,"El Raudal, Ver.",1
-95.970833,19.040833,VER,ELSALADOmar,"El Salado, Ver. SEMAR*",0
-96.158333,19.068889,VER,ETEVC,"El Tejar, Ver.",8.6
-96.9975,18.897778,VER,FORVC,"Fortín, Ver.",27.5
-95.556944,18.270556,VER,GARVC,"Garro, Ver.",8.5
-96.950833,19.181667,VER,HTSVC,"Huatusco, Ver.",17.1
-98.483333,20.533333,VER,HUYVC,"Huayacocotla, Ver.",5
-96.554167,19.404167,VER,IDOVC,"Idolos, Ver.",0
-97.2175,21.471667,VER,ISLALOBOSmar,"Isla Lobos, Ver. SEMAR*",2.2
-94.666667,17.95,VER,JALVC,"Jaltipán, Ver.",2.6
-95.033333,17.433333,VER,JCRVC,"Jesús Carranza, Ver.",3
-97.825833,21.214444,VER,CAMVC,"La Campechana, Ver. Protección Civil*",2.6
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",2.01
-96.666389,19.361667,VER,CUMVC,"La Cumbre, Ver.",0
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",22.75
-97.144722,20.018889,VER,LPAVC,"La Palmilla Protección Civil, Ver.",4.6
-96.210833,18.931389,VER,PEPVC,"La Pepehua Protección Civil, Ver.",0.01
-94.916667,17.416667,VER,LPEVC,"Las Perlas, Ver.",0.02
-97.1,19.65,VER,LVRVC,"Las Vigas de Ramírez, Ver.",14
-95.35,18.25,VER,LAUVC,"Lauchapan, Ver.",31.9
